acad,title,author,source,pyear,tc,ac,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
changwenrui,CRYSTALLOGRAPHIC STUDIES ON DESHEPTAPEPTIDE (B24-30) INSULIN - GROWTH OF SINGLE-CRYSTAL AND DETERMINATION OF ITS CRYSTALLOGRAPHIC PARAMETERS,"CHANG, WR; XIE, DL; LIANG, DC; LU, ZX; YU, RH",SCIENTIA SINICA SERIES B-CHEMICAL BIOLOGICAL AGRICULTURAL MEDICAL & EARTH SCIENCES,1982,5,0.15 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Crystal structures of Pseudomonas syringae pv. tomato DC3000 quinone oxidoreductase and its complex with NADPH,"Pan, Xiaowei; Zhang, Hongmei; Gao, Yu; Li, Mei; Chang, Wenrui",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2009,4,0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
changwenrui,Structural basis for broad substrate specificity of earthworm fibrinolytic enzyme component A,"Wang, C; Wang, F; Li, M; Tang, Y; Zhang, JP; Gui, LL; An, XM; Chang, WR",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2004,4,0.36 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0
changwenrui,Crystallization and preliminary crystallographic studies of pyridoxal kinase from sheep brain,"Li, MH; Kwok, F; An, XM; Chang, WR; Lau, CK; Zhang, JP; Liu, SQ; Leung, YC; Jiang, T; Liang, DC",ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,2002,4,0.31 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
changwenrui,CRYSTAL-STRUCTURE DETERMINATION OF DESHEPTAPEPTIDE (B24-B30)-INSULIN,"WANG, DC; LU, GG; ZHANG, JP; XIE, DL; CHANG, WR; LU, ZX; LIANG, DC",SCIENCE IN CHINA SERIES B-CHEMISTRY,1989,4,0.15 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,REFINED CRYSTAL-STRUCTURE OF INSULIN AT 1.8A RESOLUTION - HYDROGEN-BONDS AND BOUND WATER,"WANG, DC; CHANG, WR; DAI, JE",SCIENTIA SINICA SERIES B-CHEMICAL BIOLOGICAL AGRICULTURAL MEDICAL & EARTH SCIENCES,1982,4,0.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Crystal structure of the PSPTO-PSP protein from Pseudomonas syringae pv. tomato str. DC3000 in complex with D-glucose,"Zhang, Hong-mei; Gao, Yu; Li, Mei; Chang, Wen-rui",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2010,3,0.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
changwenrui,Crystal structure of C-terminal desundecapeptide nitrite reductase from Achromobacter cycloclastes,"Li, HT; Chang, TN; Chang, WC; Chen, CJ; Liu, MY; Gui, LL; Zhang, JP; An, XM; Chang, WR",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2005,3,0.30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
changwenrui,"2.0 A crystal structure of human ARL5-GDP3 ' P, a novel member of the small GTP-binding proteins","Wang, ZX; Shi, L; Liu, JF; An, XM; Chang, WR; Liang, DC",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2005,3,0.30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
changwenrui,Crystallization and preliminary X-ray diffraction studies of recombinant staphylokinase,"Zhan, CH; Wan, ZL; Chang, WR; Yue, JJ; Liang, DC; Tang, QQ; Gu, YL; Zhang, XX; Xu, G; Zhu, YS; Song, HY",ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,1996,3,0.16 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,THE CRYSTAL-STRUCTURE OF DESHEXAPEPTIDE (B25-B30) INSULIN AT 0.25 NM RESOLUTION,"CHANG, WR; JIANG, T; REN, Z; WAN, ZL; XU, YB; LIANG, DC; ZHU, SQ; ZHANG, YS",SCIENCE IN CHINA SERIES B-CHEMISTRY LIFE SCIENCES & EARTH SCIENCES,1995,3,0.15 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Architecture and function of plant light-harvesting complexes II,"Pan, Xiaowei; Liu, Zhenfeng; Li, Mei; Chang, Wenrui",CURRENT OPINION IN STRUCTURAL BIOLOGY,2013,2,1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
changwenrui,Protein crystallization,"Li, Mei; Chang, Wen-rui",PHOTOSYNTHESIS RESEARCH,2009,2,0.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
changwenrui,1.42 angstrom crystal structure of mini-IGF-1(2): an analysis of the disulfide isomerization property and receptor binding property of 1GF-1 based on the three-dimensional structure,"Yun, CH; Tang, YH; Feng, YM; An, XM; Chang, WR; Liang, DC",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2005,2,0.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
changwenrui,Crystallization and preliminary crystallographic analysis of earthworm fibriolytic enzyme component B from Eisenia fetida,"Wang, F; Wang, C; Li, M; Gui, LL; Zhang, JP; Chang, WR",ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,2004,2,0.18 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
changwenrui,Preliminary crystallographic studies of two C-terminally truncated copper-containing nitrite reductases from Achromobacter cycloclastes: changed crystallizing behaviors caused by residue deletion,"Li, HT; Chang, TN; Liu, MY; Le Gall, J; An, XM; Gui, LL; Zhang, JP; Liang, DC; Chang, WR",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2002,2,0.15 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
changwenrui,"Purification, crystallization and preliminary crystallographic investigations of selenium-containing phycocyanin from selenium-rich algae (Spirulina platensis)","Li, LN; Zhang, JP; Jiang, T; Guo, BJ; Chang, WR; Liang, DC",SCIENCE IN CHINA SERIES C-LIFE SCIENCES,2001,2,0.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
changwenrui,Crystal structure of destripeptide (B28-B30) insulin: implications for insulin dissociation,"Ye, J; Chang, WR; Liang, DC",BIOCHIMICA ET BIOPHYSICA ACTA-PROTEIN STRUCTURE AND MOLECULAR ENZYMOLOGY,2001,2,0.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
changwenrui,Crystal structure of form B monoclinic crystal of insulin,"Ding, JH; Wan, ZL; Chang, WR; Liang, DC",PROGRESS IN NATURAL SCIENCE,1997,2,0.11 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Purification and crystal growth of F-1-ATPase from pig heart mitochondria,"Li, SG; Gui, LL; Lin, ZL; Wan, ZL; Chang, WR; Liang, DC",BIOCHEMISTRY AND MOLECULAR BIOLOGY INTERNATIONAL,1996,2,0.11 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
changwenrui,PHASE RELATIONSHIP IN PHENOL-INSULIN CRYSTAL-GROWTH SYSTEM,"LIANG, DC; SONG, LZ; WAN, ZL; CHANG, WR",SCIENCE IN CHINA SERIES B-CHEMISTRY LIFE SCIENCES & EARTH SCIENCES,1994,2,0.10 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,PRELIMINARY CRYSTALLOGRAPHIC STUDIES ON A NEW MONOCLINIC CRYSTAL FORM OF PHENOL-INSULIN,"SONG, LZ; WAN, ZL; CHANG, WR; LIANG, DC",CHINESE SCIENCE BULLETIN,1993,2,0.09 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,STUDIES ON THE CRYSTAL-STRUCTURE OF [L-MET](B0) BOVINE INSULIN AT 3.0-ANGSTROM RESOLUTION,"SONG, HW; CHANG, WR; LIANG, DC",SCIENCE IN CHINA SERIES B-CHEMISTRY,1993,2,0.09 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Conformational Changes of rBTI from Buckwheat upon Binding to Trypsin: Implications for the Role of the P-8 ' Residue in the Potato Inhibitor I Family,"Wang, Longfei; Zhao, Fei; Li, Mei; Zhang, Hongmei; Gao, Yu; Cao, Peng; Pan, Xiaowei; Wang, Zhuanhua; Chang, Wenrui",PLOS ONE,2011,1,0.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
changwenrui,Crystal structure of uroporphyrinogen III synthase from Pseudomonas syringae pv. tomato DC3000,"Peng, Shuxia; Zhang, Hongmei; Gao, Yu; Pan, Xiaowei; Cao, Peng; Li, Mei; Chang, Wenrui",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2011,1,0.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
changwenrui,Purification and characterization of a novel cholesterol-lowering protein from the seeds of Senna obtusifolia,Li ChuHua; Li Mei; Chang WenRui; Guo BaoJiang,SCIENCE IN CHINA SERIES C-LIFE SCIENCES,2008,1,0.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
changwenrui,pH-profile crystal structure studies of C-terminal despentapeptide nitrite reductase from Achromobacter cycloclastes,"Li, HT; Wang, C; Chang, TN; Chang, WC; Liu, MY; Le Gall, J; Gui, LL; Zhang, JP; An, XM; Chang, WR",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2004,1,0.09 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
changwenrui,Multi-isomorphous replacement phasing of the earthworm fibrinolytic enzyme component A from Eisenia fetida,"Tang, Y; Jiang, T; Zhang, JP; Fan, R; Wu, C; Liang, DC; Chang, WR",SCIENCE IN CHINA SERIES C-LIFE SCIENCES,2003,1,0.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
changwenrui,cDNA cloning and expression of earthworm fibrinolytic enzyme component A,"Liu, JF; Wang, XQ; Xu, L; Zhang, JP; Liang, DC; Chang, WR",CHINESE SCIENCE BULLETIN,2003,1,0.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
changwenrui,Direct-method-aided phasing of MIR diffraction data from proteins,"Gu, YX; Chang, WR; Jiang, T; Zheng, CD; Fan, HF",ACTA CRYSTALLOGRAPHICA SECTION A,2002,1,0.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
changwenrui,"Overexpression, purification, crystallization and preliminary crystallographic studies on a thermostable beta-glycosidase from Thermus nonproteolyticus HG102","He, XY; Wang, XQ; Yang, SJ; Chang, WR; Liang, DC",ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,2001,1,0.07 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Crystal structural studies of destripeptide (B28-B30) insulin,"Ye, J; Mao, YX; Gui, LL; Chang, WR; Liang, DC",SCIENCE IN CHINA SERIES B-CHEMISTRY,2000,1,0.07 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,"Purification, crystallization and preliminary crystallographic studies on the N-terminal fragment of human protein disulfide isomerase","Wang, XQ; Gui, LL; Dai, Y; Wang, CC; Chang, WR; Liang, DC",ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,1999,1,0.06 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
changwenrui,Crystal structure of deshexapeptide (B25-30) insulin at 0.15 nm resolution,"Yue, JJ; Jiang, T; Ren, Z; Wan, ZL; Chang, WR; Liang, DC",PROGRESS IN NATURAL SCIENCE,1998,1,0.06 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Crystal structure of (L-Arg)-BO bovine insulin at 0.21 nm resolution,"Ye, S; Wan, ZL; Liu, CG; Chang, WR; Liang, DC",SCIENCE IN CHINA SERIES C-LIFE SCIENCES,1996,1,0.05 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
changwenrui,Molecular replacement study on form-B monoclinic crystal of insulin,"Ding, JH; Wan, ZL; Chang, WR; Liang, DC",SCIENCE IN CHINA SERIES C-LIFE SCIENCES,1996,1,0.05 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
changwenrui,STUDY ON CRYSTAL-STRUCTURE OF DESHEPTAPEPTIDE (B24-30) INSULIN - FINDING OF A NEW CRYSTAL FORM,"WANG, DC; XIE, DL; ZHANG, JP; CHANG, WR; LIANG, DC; LU, ZX; YU, RH",KEXUE TONGBAO,1987,1,0.04 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Structure of the catalytic domain of a state transition kinase homolog from Micromonas algae,"Guo, Jiangtao; Wei, Xuepeng; Li, Mei; Pan, Xiaowei; Chang, Wenrui; Liu, Zhenfeng",PROTEIN & CELL,2013,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Spectroscopic Study of the Light-Harvesting CP29 Antenna Complex of Photosystem II-Part I,"Feng, Ximao; Pan, Xiaowei; Li, Mei; Pieper, Joerg; Chang, Wenrui; Jankowiak, Ryszard",JOURNAL OF PHYSICAL CHEMISTRY B,2013,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Structure of 2-haloacid dehalogenase from Pseudomonas syringae pv. tomato DC3000,"Hou, Zhiqiang; Zhang, Hongmei; Li, Mei; Chang, Wenrui",ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,2013,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Crystal structure of a NO-forming nitrite reductase mutant: an analog of a transition state in enzymatic reaction,"Liu, SQ; Chang, T; Liu, MY; LeGall, J; Chang, WC; Zhang, JP; Liang, DC; Chang, WR",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2003,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Molecular replacement studies on crystal structure of allophycocyanin from red algae Porphyra yezoensis,"Liu, JY; Jiang, T; Zhang, JP; Chang, WR; Liang, DC",SCIENCE IN CHINA SERIES C-LIFE SCIENCES,2000,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Structure of desheptapeptide (B24-B30) insulin in a new crystal form,"Bao, SJ; Zhang, JP; Chang, WR; Liang, DC",SCIENCE IN CHINA SERIES C-LIFE SCIENCES,1999,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Structural analysis of desheptapeptide (B24-B30) insulin by molecular replacement,"Bao, SJ; Xie, DL; Zhang, JP; Chang, WR; Liang, DC",SCIENCE IN CHINA SERIES C-LIFE SCIENCES,1998,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Molecular replacement studies on crystal structure of DesB1-B2 Despentapeptide (B26-B30) insulin,"Diao, JS; Wan, ZL; Chang, WR; Liang, DC",SCIENCE IN CHINA SERIES C-LIFE SCIENCES,1997,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,Combination of phase information from isomorphous crystal of R-phycoerythrin from Polysiphonia urceolata,"Wan, ZL; Chang, WR; Jiang, T; Song, HW; Zhang, JP; Wang, SG; Liang, DC",PROGRESS IN NATURAL SCIENCE,1996,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,"Preliminary crystallographic analysis of recombinant chicken liver fructose-2,6-bisphosphatase","Bao, SJ; Wan, ZL; Chang, WR; Gui, LL; Liang, DC; Ling, S; Li, L; Xu, GJ; Pilkis, SJ",SCIENCE IN CHINA SERIES B-CHEMISTRY,1996,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,The 3D structure of R-phycoerythrin from Polysiphonia urceolata,"Liang, DC; Jiang, T; Zhang, JP; Wan, ZL; Chang, WR",PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY,1996,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,PRELIMINARY CRYSTALLOGRAPHIC ANALYSIS OF AL-(D-ALANINE) INSULIN,"WAN, ZL; DING, JH; CHANG, WR; LIANG, DC",CHINESE SCIENCE BULLETIN,1994,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,PRELIMINARY CRYSTALLOGRAPHIC STUDIES OF DESB1-2-DESPENTAPEPTIDE (B260-30) INSULIN,"WAN, ZL; DIAO, JS; CHANG, WR; LIANG, DC",CHINESE SCIENCE BULLETIN,1994,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
changwenrui,STUDIES ON LONG-ACTING INSULIN - CRYSTAL-STRUCTURE OF ARG-B31 HUMAN INSULIN AT 2.0-ANGSTROM RESOLUTION,"REN, B; WANG, DC; CHANG, WR; ZHANG, Y",SCIENCE IN CHINA SERIES B-CHEMISTRY,1993,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
